vdbgemmaasgouw:rioolonderdruk_ll	OGC:WMS-1.1.1-http-get-map	http://wioninspire.geodan.nl/geoserver/vdbgemmaasgouw/wms?SERVICE=WMS&REQUEST=GetCapabilities	79a1e13d-b2d9-4d5e-8928-9663e8806048	503	Service Unavailable
15	OGC:WMS	http://Server=local_oracle; Service=sde:oracle11g:/;local=geopp; User=nat_land; Version=SDE.DEFAULT?SERVICE=WMS&REQUEST=GetCapabilities	84499597-ccc2-4362-91d0-f91abedce821	0	Failed to parse: Server=local_oracle; Service=sde:oracle11g:
-	dataset	http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb	58cde48e-1565-4e14-b692-ea7fc3c7b982	 gaierror(-2	' ''Name or service not known'')))"'
PGR:CHK2_Zuivelfabrieken_Details	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	c84d18de-0b2e-40a0-bb21-e8f84b90a8cc	 port=80): Read timed out. (read timeout=3)""	))"
-	dataset	http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb	917dca5f-11ed-4f0b-ab1d-4f9c803c75c5	 gaierror(-2	' ''Name or service not known'')))"'
Vaarwegkenmerken in Nederland waterstand tov NAP	download	http://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/vaarweginformatie_nederland/geogegevens/shape	e2923e59-0eb9-4a19-b124-b54ef9980585	404	Not Found
79	OGC:WMS	http://Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=milieu; Version=SDE.DEFAULT?SERVICE=WMS&REQUEST=GetCapabilities	842524cd-3e84-479b-b8b2-5dfa0f666cdb	0	Failed to parse: Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=milieu; Version=SDE.DEFAULT
Omgevingsvisie Compleet	download	http://geodata2.prvgld.nl/metadata/Treeview/Catalogus_Download.html	bebbd7df-7dd4-461c-8389-76f5d28d3fae	502	Proxy Error
Omgevingsvisie Compleet	download	http://geodata2.prvgld.nl/metadata/Treeview/Catalogus_Download.html	f47a392d-5f41-40fb-83ea-4be8977efc4a	502	Proxy Error
PGR:CHK_Histgeo_KruinigePercelen	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	1cdef6d0-b6d7-424c-b338-03575576a0d4	 port=80): Read timed out. (read timeout=3)""	))"
Gebiedsschematisatie DCSM - SWAN - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=292853#PagCls_292853	e9ed8861-7e6f-4bc6-aa4d-38068d04da38	404	Not Found
Gebiedsschematisatie DCSM - SIMONA - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189439#PagCls_189439	a5705b5d-5cd5-4b00-944a-be0fdad3ed6b	404	Not Found
